shift_date,section,product,planned_units,cycle_time_seconds,shift_type,shift_start,shift_end
2023-12-10,Montage A,A,213,120,Nacht,22:00,06:00
2023-12-11,Montage C,C,2510,110,Spät,14:00,22:00
2023-12-11,Vorfertigung,Alle,3030,10,Spät,14:00,22:00
2023-12-11,Montage B,B,39,100,Nacht,22:00,06:00
2023-12-11,Montage A,A,541,120,Früh,06:00,14:00
2023-12-12,Vorfertigung,Alle,2950,10,Spät,14:00,22:00
2023-12-12,Montage C,C,1583,110,Früh,06:00,14:00
2023-12-12,Montage B,B,910,100,Spät,14:00,22:00
2023-12-12,Montage A,A,537,120,Nacht,22:00,06:00
2023-12-13,Vorfertigung,Alle,3140,10,Nacht,22:00,06:00
2023-12-13,Montage B,B,2417,100,Nacht,22:00,06:00
2023-12-13,Montage A,A,152,120,Spät,14:00,22:00
2023-12-13,Montage C,C,381,110,Früh,06:00,14:00
2023-12-14,Montage B,B,1209,100,Früh,06:00,14:00
2023-12-14,Montage A,A,1381,120,Früh,06:00,14:00
2023-12-14,Montage C,C,550,110,Spät,14:00,22:00
2023-12-14,Vorfertigung,Alle,3050,10,Spät,14:00,22:00
2023-12-15,Montage A,A,1677,120,Spät,14:00,22:00
2023-12-15,Vorfertigung,Alle,3290,10,Spät,14:00,22:00
2023-12-15,Montage B,B,511,100,Spät,14:00,22:00
2023-12-15,Montage C,C,862,110,Früh,06:00,14:00
2023-12-16,Vorfertigung,Alle,3090,10,Spät,14:00,22:00
2023-12-16,Montage B,B,727,100,Spät,14:00,22:00
2023-12-16,Montage A,A,2039,120,Früh,06:00,14:00
2023-12-16,Montage C,C,524,110,Spät,14:00,22:00
2023-12-17,Montage A,A,739,120,Früh,06:00,14:00
2023-12-17,Vorfertigung,Alle,3100,10,Früh,06:00,14:00
2023-12-17,Montage B,B,1909,100,Nacht,22:00,06:00
2023-12-17,Montage C,C,442,110,Nacht,22:00,06:00
2023-12-18,Montage C,C,1702,110,Nacht,22:00,06:00
2023-12-18,Montage A,A,186,120,Nacht,22:00,06:00
2023-12-18,Vorfertigung,Alle,3000,10,Spät,14:00,22:00
2023-12-18,Montage B,B,1212,100,Nacht,22:00,06:00
2023-12-19,Montage C,C,861,110,Früh,06:00,14:00
2023-12-19,Montage A,A,597,120,Spät,14:00,22:00
2023-12-19,Vorfertigung,Alle,3070,10,Nacht,22:00,06:00
2023-12-19,Montage B,B,1542,100,Früh,06:00,14:00
2023-12-20,Montage C,C,1762,110,Spät,14:00,22:00
2023-12-20,Vorfertigung,Alle,3140,10,Spät,14:00,22:00
2023-12-20,Montage B,B,763,100,Nacht,22:00,06:00
2023-12-20,Montage A,A,545,120,Spät,14:00,22:00
2023-12-21,Montage B,B,1239,100,Früh,06:00,14:00
2023-12-21,Vorfertigung,Alle,2740,10,Spät,14:00,22:00
2023-12-21,Montage A,A,1346,120,Früh,06:00,14:00
2023-12-21,Montage C,C,555,110,Spät,14:00,22:00
2023-12-22,Montage B,B,275,100,Nacht,22:00,06:00
2023-12-22,Vorfertigung,Alle,2820,10,Früh,06:00,14:00
2023-12-22,Montage C,C,1670,110,Spät,14:00,22:00
2023-12-22,Montage A,A,795,120,Spät,14:00,22:00
2023-12-23,Vorfertigung,Alle,3240,10,Spät,14:00,22:00
2023-12-23,Montage C,C,1402,110,Früh,06:00,14:00
2023-12-23,Montage A,A,1250,120,Früh,06:00,14:00
2023-12-23,Montage B,B,168,100,Früh,06:00,14:00
2023-12-24,Montage C,C,144,110,Nacht,22:00,06:00
2023-12-24,Montage A,A,784,120,Nacht,22:00,06:00
2023-12-24,Vorfertigung,Alle,3130,10,Früh,06:00,14:00
2023-12-24,Montage B,B,2312,100,Spät,14:00,22:00
2023-12-25,Montage B,B,2540,100,Nacht,22:00,06:00
2023-12-25,Montage A,A,252,120,Früh,06:00,14:00
2023-12-25,Vorfertigung,Alle,3060,10,Spät,14:00,22:00
2023-12-25,Montage C,C,338,110,Nacht,22:00,06:00
2023-12-26,Montage B,B,316,100,Spät,14:00,22:00
2023-12-26,Montage C,C,994,110,Spät,14:00,22:00
2023-12-26,Montage A,A,1750,120,Spät,14:00,22:00
2023-12-26,Vorfertigung,Alle,3110,10,Spät,14:00,22:00
2023-12-27,Montage B,B,986,100,Nacht,22:00,06:00
2023-12-27,Vorfertigung,Alle,3180,10,Nacht,22:00,06:00
2023-12-27,Montage A,A,1624,120,Nacht,22:00,06:00
2023-12-27,Montage C,C,500,110,Früh,06:00,14:00
2023-12-28,Vorfertigung,Alle,3000,10,Nacht,22:00,06:00
2023-12-28,Montage A,A,1197,120,Spät,14:00,22:00
2023-12-28,Montage B,B,169,100,Nacht,22:00,06:00
2023-12-28,Montage C,C,1814,110,Spät,14:00,22:00
2023-12-29,Montage B,B,1418,100,Früh,06:00,14:00
2023-12-29,Montage A,A,539,120,Spät,14:00,22:00
2023-12-29,Vorfertigung,Alle,2960,10,Spät,14:00,22:00
2023-12-29,Montage C,C,1043,110,Spät,14:00,22:00
2023-12-30,Montage A,A,1048,120,Früh,06:00,14:00
2023-12-30,Montage B,B,1122,100,Nacht,22:00,06:00
2023-12-30,Montage C,C,790,110,Nacht,22:00,06:00
2023-12-30,Vorfertigung,Alle,3160,10,Früh,06:00,14:00
2023-12-31,Montage A,A,252,120,Spät,14:00,22:00
2023-12-31,Montage B,B,1982,100,Nacht,22:00,06:00
2023-12-31,Vorfertigung,Alle,2930,10,Früh,06:00,14:00
2023-12-31,Montage C,C,926,110,Nacht,22:00,06:00
2024-01-01,Vorfertigung,Alle,3210,10,Früh,06:00,14:00
2024-01-01,Montage B,B,225,100,Spät,14:00,22:00
2024-01-01,Montage C,C,1133,110,Nacht,22:00,06:00
2024-01-01,Montage A,A,1572,120,Früh,06:00,14:00
2024-01-02,Montage C,C,745,110,Nacht,22:00,06:00
2024-01-02,Vorfertigung,Alle,2790,10,Nacht,22:00,06:00
2024-01-02,Montage B,B,1884,100,Nacht,22:00,06:00
2024-01-02,Montage A,A,581,120,Nacht,22:00,06:00
2024-01-03,Montage B,B,2409,100,Früh,06:00,14:00
2024-01-03,Montage C,C,75,110,Spät,14:00,22:00
2024-01-03,Vorfertigung,Alle,3340,10,Früh,06:00,14:00
2024-01-03,Montage A,A,306,120,Früh,06:00,14:00
2024-01-04,Montage B,B,74,100,Früh,06:00,14:00
2024-01-04,Vorfertigung,Alle,3230,10,Spät,14:00,22:00
2024-01-04,Montage C,C,2320,110,Nacht,22:00,06:00
2024-01-04,Montage A,A,946,120,Nacht,22:00,06:00
2024-01-05,Montage B,B,222,100,Nacht,22:00,06:00
2024-01-05,Montage C,C,1319,110,Spät,14:00,22:00
2024-01-05,Vorfertigung,Alle,3190,10,Nacht,22:00,06:00
2024-01-05,Montage A,A,1689,120,Spät,14:00,22:00
2024-01-06,Vorfertigung,Alle,3340,10,Nacht,22:00,06:00
2024-01-06,Montage C,C,1074,110,Nacht,22:00,06:00
2024-01-06,Montage B,B,1851,100,Früh,06:00,14:00
2024-01-06,Montage A,A,265,120,Spät,14:00,22:00
2024-01-07,Montage A,A,1104,120,Früh,06:00,14:00
2024-01-07,Vorfertigung,Alle,3480,10,Früh,06:00,14:00
2024-01-07,Montage B,B,12,100,Früh,06:00,14:00
2024-01-07,Montage C,C,2224,110,Spät,14:00,22:00
2024-01-08,Montage B,B,369,100,Spät,14:00,22:00
2024-01-08,Montage A,A,1316,120,Nacht,22:00,06:00
2024-01-08,Vorfertigung,Alle,3350,10,Früh,06:00,14:00
2024-01-08,Montage C,C,1795,110,Nacht,22:00,06:00
2024-01-09,Vorfertigung,Alle,2790,10,Früh,06:00,14:00
2024-01-09,Montage A,A,441,120,Spät,14:00,22:00
2024-01-09,Montage C,C,159,110,Spät,14:00,22:00
2024-01-09,Montage B,B,2750,100,Spät,14:00,22:00
2024-01-10,Montage C,C,135,110,Früh,06:00,14:00
2024-01-10,Montage B,B,1036,100,Spät,14:00,22:00
2024-01-10,Vorfertigung,Alle,2900,10,Früh,06:00,14:00
2024-01-10,Montage A,A,1619,120,Nacht,22:00,06:00
2024-01-11,Montage B,B,39,100,Früh,06:00,14:00
2024-01-11,Montage A,A,871,120,Nacht,22:00,06:00
2024-01-11,Vorfertigung,Alle,3040,10,Früh,06:00,14:00
2024-01-11,Montage C,C,1990,110,Nacht,22:00,06:00
2024-01-12,Montage B,B,1708,100,Spät,14:00,22:00
2024-01-12,Montage A,A,671,120,Nacht,22:00,06:00
2024-01-12,Vorfertigung,Alle,3170,10,Spät,14:00,22:00
2024-01-12,Montage C,C,661,110,Spät,14:00,22:00
2024-01-13,Montage C,C,89,110,Nacht,22:00,06:00
2024-01-13,Montage B,B,2441,100,Früh,06:00,14:00
2024-01-13,Vorfertigung,Alle,3270,10,Früh,06:00,14:00
2024-01-13,Montage A,A,640,120,Früh,06:00,14:00
2024-01-14,Montage C,C,674,110,Früh,06:00,14:00
2024-01-14,Montage B,B,1170,100,Früh,06:00,14:00
2024-01-14,Montage A,A,1426,120,Spät,14:00,22:00
2024-01-14,Vorfertigung,Alle,3030,10,Früh,06:00,14:00
2024-01-15,Montage B,B,2026,100,Spät,14:00,22:00
2024-01-15,Vorfertigung,Alle,3210,10,Spät,14:00,22:00
2024-01-15,Montage C,C,186,110,Spät,14:00,22:00
2024-01-15,Montage A,A,818,120,Nacht,22:00,06:00
2024-01-16,Montage C,C,2620,110,Nacht,22:00,06:00
2024-01-16,Montage A,A,137,120,Spät,14:00,22:00
2024-01-16,Vorfertigung,Alle,3030,10,Nacht,22:00,06:00
2024-01-16,Montage B,B,453,100,Früh,06:00,14:00
2024-01-17,Montage C,C,2593,110,Früh,06:00,14:00
2024-01-17,Montage A,A,17,120,Spät,14:00,22:00
2024-01-17,Vorfertigung,Alle,3060,10,Früh,06:00,14:00
2024-01-17,Montage B,B,420,100,Spät,14:00,22:00
2024-01-18,Montage C,C,73,110,Spät,14:00,22:00
2024-01-18,Montage B,B,823,100,Früh,06:00,14:00
2024-01-18,Vorfertigung,Alle,2910,10,Nacht,22:00,06:00
2024-01-18,Montage A,A,2164,120,Früh,06:00,14:00
2024-01-19,Montage B,B,944,100,Früh,06:00,14:00
2024-01-19,Vorfertigung,Alle,3010,10,Spät,14:00,22:00
2024-01-19,Montage C,C,126,110,Spät,14:00,22:00
2024-01-19,Montage A,A,1840,120,Spät,14:00,22:00
2024-01-20,Montage B,B,2005,100,Spät,14:00,22:00
2024-01-20,Vorfertigung,Alle,2920,10,Nacht,22:00,06:00
2024-01-20,Montage C,C,923,110,Nacht,22:00,06:00
2024-01-20,Montage A,A,82,120,Nacht,22:00,06:00
2024-01-21,Montage A,A,1092,120,Spät,14:00,22:00
2024-01-21,Montage B,B,1304,100,Spät,14:00,22:00
2024-01-21,Montage C,C,524,110,Spät,14:00,22:00
2024-01-21,Vorfertigung,Alle,3000,10,Nacht,22:00,06:00
2024-01-22,Vorfertigung,Alle,3410,10,Spät,14:00,22:00
2024-01-22,Montage B,B,1010,100,Früh,06:00,14:00
2024-01-22,Montage C,C,684,110,Früh,06:00,14:00
2024-01-22,Montage A,A,1306,120,Spät,14:00,22:00
2024-01-23,Montage B,B,1702,100,Früh,06:00,14:00
2024-01-23,Montage C,C,1055,110,Früh,06:00,14:00
2024-01-23,Montage A,A,653,120,Nacht,22:00,06:00
2024-01-23,Vorfertigung,Alle,3020,10,Spät,14:00,22:00
2024-01-24,Montage C,C,752,110,Spät,14:00,22:00
2024-01-24,Montage A,A,1796,120,Nacht,22:00,06:00
2024-01-24,Vorfertigung,Alle,3740,10,Früh,06:00,14:00
2024-01-24,Montage B,B,472,100,Früh,06:00,14:00
2024-01-25,Vorfertigung,Alle,3310,10,Spät,14:00,22:00
2024-01-25,Montage B,B,1078,100,Früh,06:00,14:00
2024-01-25,Montage A,A,1202,120,Nacht,22:00,06:00
2024-01-25,Montage C,C,1460,110,Nacht,22:00,06:00
2024-01-26,Montage B,B,2162,100,Spät,14:00,22:00
2024-01-26,Montage A,A,817,120,Nacht,22:00,06:00
2024-01-26,Montage C,C,331,110,Nacht,22:00,06:00
2024-01-26,Vorfertigung,Alle,3250,10,Spät,14:00,22:00
2024-01-27,Vorfertigung,Alle,3050,10,Nacht,22:00,06:00
2024-01-27,Montage B,B,983,100,Nacht,22:00,06:00
2024-01-27,Montage A,A,714,120,Nacht,22:00,06:00
2024-01-27,Montage C,C,1553,110,Früh,06:00,14:00
2024-01-28,Vorfertigung,Alle,3360,10,Spät,14:00,22:00
2024-01-28,Montage C,C,785,110,Spät,14:00,22:00
2024-01-28,Montage A,A,1735,120,Spät,14:00,22:00
2024-01-28,Montage B,B,530,100,Früh,06:00,14:00
2024-01-29,Montage A,A,1328,120,Früh,06:00,14:00
2024-01-29,Montage B,B,1893,100,Spät,14:00,22:00
2024-01-29,Vorfertigung,Alle,3110,10,Früh,06:00,14:00
2024-01-29,Montage C,C,139,110,Spät,14:00,22:00
2024-01-30,Montage C,C,1439,110,Früh,06:00,14:00
2024-01-30,Vorfertigung,Alle,3250,10,Nacht,22:00,06:00
2024-01-30,Montage B,B,1011,100,Nacht,22:00,06:00
2024-01-30,Montage A,A,660,120,Spät,14:00,22:00
2024-01-31,Montage C,C,2019,110,Früh,06:00,14:00
2024-01-31,Montage B,B,940,100,Früh,06:00,14:00
2024-01-31,Vorfertigung,Alle,3750,10,Nacht,22:00,06:00
2024-01-31,Montage A,A,291,120,Nacht,22:00,06:00
2024-02-01,Montage A,A,2889,120,Früh,06:00,14:00
2024-02-01,Vorfertigung,Alle,3220,10,Früh,06:00,14:00
2024-02-01,Montage B,B,327,100,Früh,06:00,14:00
2024-02-01,Montage C,C,534,110,Früh,06:00,14:00
2024-02-02,Montage B,B,2037,100,Früh,06:00,14:00
2024-02-02,Montage C,C,711,110,Früh,06:00,14:00
2024-02-02,Montage A,A,472,120,Spät,14:00,22:00
2024-02-02,Vorfertigung,Alle,3470,10,Früh,06:00,14:00
2024-02-03,Montage A,A,834,120,Nacht,22:00,06:00
2024-02-03,Vorfertigung,Alle,3100,10,Spät,14:00,22:00
2024-02-03,Montage B,B,2616,100,Früh,06:00,14:00
2024-02-03,Montage C,C,20,110,Nacht,22:00,06:00
2024-02-04,Montage A,A,81,120,Spät,14:00,22:00
2024-02-04,Vorfertigung,Alle,3240,10,Nacht,22:00,06:00
2024-02-04,Montage B,B,2622,100,Früh,06:00,14:00
2024-02-04,Montage C,C,397,110,Früh,06:00,14:00
2024-02-05,Montage A,A,173,120,Früh,06:00,14:00
2024-02-05,Montage C,C,2444,110,Früh,06:00,14:00
2024-02-05,Montage B,B,623,100,Spät,14:00,22:00
2024-02-05,Vorfertigung,Alle,3610,10,Spät,14:00,22:00
2024-02-06,Vorfertigung,Alle,3130,10,Nacht,22:00,06:00
2024-02-06,Montage B,B,1355,100,Früh,06:00,14:00
2024-02-06,Montage A,A,1600,120,Nacht,22:00,06:00
2024-02-06,Montage C,C,655,110,Spät,14:00,22:00
2024-02-07,Montage A,A,2561,120,Früh,06:00,14:00
2024-02-07,Montage B,B,482,100,Früh,06:00,14:00
2024-02-07,Vorfertigung,Alle,3620,10,Spät,14:00,22:00
2024-02-07,Montage C,C,87,110,Spät,14:00,22:00
2024-02-08,Montage B,B,291,100,Spät,14:00,22:00
2024-02-08,Vorfertigung,Alle,3400,10,Spät,14:00,22:00
2024-02-08,Montage A,A,2310,120,Spät,14:00,22:00
2024-02-08,Montage C,C,1019,110,Früh,06:00,14:00
2024-02-09,Vorfertigung,Alle,3150,10,Spät,14:00,22:00
2024-02-09,Montage C,C,668,110,Früh,06:00,14:00
2024-02-09,Montage B,B,2036,100,Früh,06:00,14:00
2024-02-09,Montage A,A,696,120,Spät,14:00,22:00
2024-02-10,Montage C,C,71,110,Spät,14:00,22:00
2024-02-10,Montage B,B,2473,100,Früh,06:00,14:00
2024-02-10,Vorfertigung,Alle,3400,10,Spät,14:00,22:00
2024-02-10,Montage A,A,606,120,Spät,14:00,22:00
2024-02-11,Montage B,B,1245,100,Spät,14:00,22:00
2024-02-11,Vorfertigung,Alle,3470,10,Nacht,22:00,06:00
2024-02-11,Montage C,C,1359,110,Früh,06:00,14:00
2024-02-11,Montage A,A,796,120,Nacht,22:00,06:00
2024-02-12,Montage A,A,442,120,Spät,14:00,22:00
2024-02-12,Vorfertigung,Alle,3400,10,Nacht,22:00,06:00
2024-02-12,Montage C,C,1043,110,Spät,14:00,22:00
2024-02-12,Montage B,B,1985,100,Nacht,22:00,06:00
2024-02-13,Vorfertigung,Alle,2970,10,Spät,14:00,22:00
2024-02-13,Montage B,B,414,100,Nacht,22:00,06:00
2024-02-13,Montage A,A,1046,120,Nacht,22:00,06:00
2024-02-13,Montage C,C,1940,110,Nacht,22:00,06:00
2024-02-14,Vorfertigung,Alle,3140,10,Früh,06:00,14:00
2024-02-14,Montage C,C,1,110,Nacht,22:00,06:00
2024-02-14,Montage A,A,1909,120,Früh,06:00,14:00
2024-02-14,Montage B,B,1060,100,Spät,14:00,22:00
2024-02-15,Montage B,B,121,100,Nacht,22:00,06:00
2024-02-15,Montage A,A,2332,120,Spät,14:00,22:00
2024-02-15,Montage C,C,687,110,Spät,14:00,22:00
2024-02-15,Vorfertigung,Alle,3240,10,Nacht,22:00,06:00
2024-02-16,Vorfertigung,Alle,3280,10,Früh,06:00,14:00
2024-02-16,Montage C,C,1751,110,Nacht,22:00,06:00
2024-02-16,Montage A,A,92,120,Spät,14:00,22:00
2024-02-16,Montage B,B,1397,100,Spät,14:00,22:00
2024-02-17,Vorfertigung,Alle,3420,10,Nacht,22:00,06:00
2024-02-17,Montage A,A,328,120,Früh,06:00,14:00
2024-02-17,Montage C,C,1645,110,Früh,06:00,14:00
2024-02-17,Montage B,B,1307,100,Spät,14:00,22:00
2024-02-18,Vorfertigung,Alle,3330,10,Spät,14:00,22:00
2024-02-18,Montage C,C,1640,110,Früh,06:00,14:00
2024-02-18,Montage A,A,1390,120,Nacht,22:00,06:00
2024-02-18,Montage B,B,390,100,Spät,14:00,22:00
2024-02-19,Montage C,C,180,110,Früh,06:00,14:00
2024-02-19,Montage B,B,158,100,Spät,14:00,22:00
2024-02-19,Vorfertigung,Alle,3040,10,Nacht,22:00,06:00
2024-02-19,Montage A,A,2992,120,Früh,06:00,14:00
2024-02-20,Montage A,A,303,120,Spät,14:00,22:00
2024-02-20,Vorfertigung,Alle,3380,10,Nacht,22:00,06:00
2024-02-20,Montage B,B,1971,100,Spät,14:00,22:00
2024-02-20,Montage C,C,766,110,Nacht,22:00,06:00
2024-02-21,Montage A,A,1544,120,Nacht,22:00,06:00
2024-02-21,Montage C,C,1225,110,Früh,06:00,14:00
2024-02-21,Vorfertigung,Alle,3430,10,Nacht,22:00,06:00
2024-02-21,Montage B,B,611,100,Spät,14:00,22:00
2024-02-22,Montage A,A,10,120,Nacht,22:00,06:00
2024-02-22,Montage C,C,2420,110,Nacht,22:00,06:00
2024-02-22,Vorfertigung,Alle,3420,10,Früh,06:00,14:00
2024-02-22,Montage B,B,1000,100,Nacht,22:00,06:00
2024-02-23,Montage B,B,1644,100,Nacht,22:00,06:00
2024-02-23,Montage A,A,753,120,Spät,14:00,22:00
2024-02-23,Vorfertigung,Alle,3530,10,Früh,06:00,14:00
2024-02-23,Montage C,C,1023,110,Früh,06:00,14:00
2024-02-24,Montage B,B,3254,100,Früh,06:00,14:00
2024-02-24,Montage C,C,96,110,Nacht,22:00,06:00
2024-02-24,Vorfertigung,Alle,3490,10,Früh,06:00,14:00
2024-02-24,Montage A,A,180,120,Nacht,22:00,06:00
2024-02-25,Montage B,B,576,100,Nacht,22:00,06:00
2024-02-25,Vorfertigung,Alle,3420,10,Spät,14:00,22:00
2024-02-25,Montage A,A,2870,120,Spät,14:00,22:00
2024-02-25,Montage C,C,44,110,Spät,14:00,22:00
2024-02-26,Montage A,A,1199,120,Spät,14:00,22:00
2024-02-26,Montage B,B,765,100,Spät,14:00,22:00
2024-02-26,Montage C,C,1456,110,Nacht,22:00,06:00
2024-02-26,Vorfertigung,Alle,3310,10,Nacht,22:00,06:00
2024-02-27,Montage C,C,419,110,Früh,06:00,14:00
2024-02-27,Montage A,A,2748,120,Nacht,22:00,06:00
2024-02-27,Montage B,B,143,100,Nacht,22:00,06:00
2024-02-27,Vorfertigung,Alle,3000,10,Spät,14:00,22:00
2024-02-28,Montage B,B,496,100,Nacht,22:00,06:00
2024-02-28,Montage C,C,1540,110,Spät,14:00,22:00
2024-02-28,Montage A,A,964,120,Früh,06:00,14:00
2024-02-28,Vorfertigung,Alle,3420,10,Früh,06:00,14:00
2024-02-29,Montage A,A,880,120,Nacht,22:00,06:00
2024-02-29,Montage B,B,1557,100,Früh,06:00,14:00
2024-02-29,Vorfertigung,Alle,3380,10,Nacht,22:00,06:00
2024-02-29,Montage C,C,983,110,Früh,06:00,14:00
2024-03-01,Montage A,A,949,120,Spät,14:00,22:00
2024-03-01,Vorfertigung,Alle,3400,10,Spät,14:00,22:00
2024-03-01,Montage B,B,1887,100,Spät,14:00,22:00
2024-03-01,Montage C,C,544,110,Spät,14:00,22:00
2024-03-02,Montage A,A,495,120,Nacht,22:00,06:00
2024-03-02,Vorfertigung,Alle,3090,10,Früh,06:00,14:00
2024-03-02,Montage B,B,2105,100,Nacht,22:00,06:00
2024-03-02,Montage C,C,800,110,Spät,14:00,22:00
2024-03-03,Montage C,C,1141,110,Nacht,22:00,06:00
2024-03-03,Montage A,A,937,120,Früh,06:00,14:00
2024-03-03,Montage B,B,1012,100,Nacht,22:00,06:00
2024-03-03,Vorfertigung,Alle,3130,10,Früh,06:00,14:00
2024-03-04,Montage C,C,350,110,Nacht,22:00,06:00
2024-03-04,Montage B,B,514,100,Früh,06:00,14:00
2024-03-04,Montage A,A,2266,120,Früh,06:00,14:00
2024-03-04,Vorfertigung,Alle,3560,10,Spät,14:00,22:00
2024-03-05,Vorfertigung,Alle,3350,10,Früh,06:00,14:00
2024-03-05,Montage B,B,732,100,Spät,14:00,22:00
2024-03-05,Montage A,A,1378,120,Spät,14:00,22:00
2024-03-05,Montage C,C,1450,110,Spät,14:00,22:00
2024-03-06,Vorfertigung,Alle,3500,10,Nacht,22:00,06:00
2024-03-06,Montage A,A,1433,120,Nacht,22:00,06:00
2024-03-06,Montage C,C,550,110,Nacht,22:00,06:00
2024-03-06,Montage B,B,1367,100,Nacht,22:00,06:00
2024-03-07,Montage A,A,710,120,Früh,06:00,14:00
2024-03-07,Vorfertigung,Alle,3370,10,Früh,06:00,14:00
2024-03-07,Montage B,B,2191,100,Nacht,22:00,06:00
2024-03-07,Montage C,C,599,110,Früh,06:00,14:00
2024-03-08,Montage B,B,511,100,Früh,06:00,14:00
2024-03-08,Vorfertigung,Alle,3370,10,Spät,14:00,22:00
2024-03-08,Montage A,A,2657,120,Spät,14:00,22:00
2024-03-08,Montage C,C,202,110,Spät,14:00,22:00
2024-03-09,Montage C,C,1644,110,Spät,14:00,22:00
2024-03-09,Vorfertigung,Alle,3560,10,Früh,06:00,14:00
2024-03-09,Montage A,A,42,120,Nacht,22:00,06:00
2024-03-09,Montage B,B,1684,100,Früh,06:00,14:00
2024-03-10,Montage A,A,1457,120,Früh,06:00,14:00
2024-03-10,Montage B,B,260,100,Früh,06:00,14:00
2024-03-10,Vorfertigung,Alle,3270,10,Spät,14:00,22:00
2024-03-10,Montage C,C,1843,110,Spät,14:00,22:00
2024-03-11,Montage C,C,1250,110,Spät,14:00,22:00
2024-03-11,Montage B,B,1519,100,Nacht,22:00,06:00
2024-03-11,Montage A,A,501,120,Früh,06:00,14:00
2024-03-11,Vorfertigung,Alle,3400,10,Nacht,22:00,06:00
2024-03-12,Montage B,B,163,100,Spät,14:00,22:00
2024-03-12,Montage A,A,301,120,Nacht,22:00,06:00
2024-03-12,Vorfertigung,Alle,3290,10,Früh,06:00,14:00
2024-03-12,Montage C,C,2936,110,Früh,06:00,14:00
2024-03-13,Montage C,C,259,110,Spät,14:00,22:00
2024-03-13,Montage B,B,1995,100,Spät,14:00,22:00
2024-03-13,Montage A,A,1036,120,Nacht,22:00,06:00
2024-03-13,Vorfertigung,Alle,3300,10,Spät,14:00,22:00
2024-03-14,Montage B,B,66,100,Spät,14:00,22:00
2024-03-14,Montage C,C,1664,110,Früh,06:00,14:00
2024-03-14,Montage A,A,1570,120,Spät,14:00,22:00
2024-03-14,Vorfertigung,Alle,3330,10,Spät,14:00,22:00
2024-03-15,Montage C,C,34,110,Früh,06:00,14:00
2024-03-15,Vorfertigung,Alle,3440,10,Früh,06:00,14:00
2024-03-15,Montage A,A,2877,120,Nacht,22:00,06:00
2024-03-15,Montage B,B,419,100,Spät,14:00,22:00
2024-03-16,Montage A,A,155,120,Früh,06:00,14:00
2024-03-16,Vorfertigung,Alle,3300,10,Nacht,22:00,06:00
2024-03-16,Montage B,B,2424,100,Nacht,22:00,06:00
2024-03-16,Montage C,C,861,110,Spät,14:00,22:00
2024-03-17,Montage C,C,988,110,Spät,14:00,22:00
2024-03-17,Vorfertigung,Alle,3650,10,Nacht,22:00,06:00
2024-03-17,Montage A,A,38,120,Früh,06:00,14:00
2024-03-17,Montage B,B,2274,100,Nacht,22:00,06:00
2024-03-18,Vorfertigung,Alle,3220,10,Spät,14:00,22:00
2024-03-18,Montage A,A,450,120,Früh,06:00,14:00
2024-03-18,Montage B,B,3037,100,Früh,06:00,14:00
2024-03-18,Montage C,C,163,110,Nacht,22:00,06:00
2024-03-19,Montage A,A,1766,120,Spät,14:00,22:00
2024-03-19,Vorfertigung,Alle,3370,10,Nacht,22:00,06:00
2024-03-19,Montage B,B,213,100,Nacht,22:00,06:00
2024-03-19,Montage C,C,1241,110,Nacht,22:00,06:00
2024-03-20,Montage C,C,2046,110,Früh,06:00,14:00
2024-03-20,Montage B,B,867,100,Früh,06:00,14:00
2024-03-20,Montage A,A,457,120,Spät,14:00,22:00
2024-03-20,Vorfertigung,Alle,3320,10,Spät,14:00,22:00
2024-03-21,Montage A,A,277,120,Nacht,22:00,06:00
2024-03-21,Montage C,C,401,110,Nacht,22:00,06:00
2024-03-21,Montage B,B,2642,100,Nacht,22:00,06:00
2024-03-21,Vorfertigung,Alle,3700,10,Spät,14:00,22:00
2024-03-22,Vorfertigung,Alle,3460,10,Früh,06:00,14:00
2024-03-22,Montage A,A,1071,120,Früh,06:00,14:00
2024-03-22,Montage C,C,1714,110,Nacht,22:00,06:00
2024-03-22,Montage B,B,915,100,Nacht,22:00,06:00
2024-03-23,Vorfertigung,Alle,3630,10,Nacht,22:00,06:00
2024-03-23,Montage C,C,1539,110,Nacht,22:00,06:00
2024-03-23,Montage B,B,1591,100,Spät,14:00,22:00
2024-03-23,Montage A,A,330,120,Früh,06:00,14:00
2024-03-24,Vorfertigung,Alle,3130,10,Nacht,22:00,06:00
2024-03-24,Montage C,C,553,110,Spät,14:00,22:00
2024-03-24,Montage B,B,1709,100,Nacht,22:00,06:00
2024-03-24,Montage A,A,1368,120,Nacht,22:00,06:00
2024-03-25,Montage B,B,1072,100,Früh,06:00,14:00
2024-03-25,Montage A,A,1285,120,Nacht,22:00,06:00
2024-03-25,Vorfertigung,Alle,3480,10,Früh,06:00,14:00
2024-03-25,Montage C,C,773,110,Früh,06:00,14:00
2024-03-26,Montage C,C,1381,110,Früh,06:00,14:00
2024-03-26,Montage B,B,1838,100,Spät,14:00,22:00
2024-03-26,Montage A,A,261,120,Spät,14:00,22:00
2024-03-26,Vorfertigung,Alle,3610,10,Früh,06:00,14:00
2024-03-27,Montage C,C,332,110,Nacht,22:00,06:00
2024-03-27,Montage B,B,635,100,Früh,06:00,14:00
2024-03-27,Montage A,A,2643,120,Nacht,22:00,06:00
2024-03-27,Vorfertigung,Alle,3450,10,Früh,06:00,14:00
